2.400000000000000000e+03 -8.970000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02
2.500000000000000000e+03 9.900000000000000000e+01 9.900000000000000000e+01 -8.970000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 -8.980000000000000000e+02 -8.980000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02
2.600000000000000000e+03 9.900000000000000000e+01 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02
2.700000000000000000e+03 -8.960000000000000000e+02 -8.980000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 9.900000000000000000e+01
2.800000000000000000e+03 -8.970000000000000000e+02 9.900000000000000000e+01 -8.960000000000000000e+02 -8.980000000000000000e+02 9.900000000000000000e+01 -8.960000000000000000e+02 9.900000000000000000e+01 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02
2.900000000000000000e+03 -8.970000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -8.960000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 -8.980000000000000000e+02
3.000000000000000000e+03 -8.970000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 -8.980000000000000000e+02 9.900000000000000000e+01
3.100000000000000000e+03 9.900000000000000000e+01 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02
3.200000000000000000e+03 -8.960000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02
3.300000000000000000e+03 -8.970000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 9.900000000000000000e+01 -8.960000000000000000e+02 -8.980000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -8.990000000000000000e+02
3.400000000000000000e+03 -8.980000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02
3.500000000000000000e+03 -8.970000000000000000e+02 -8.980000000000000000e+02 -8.980000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.980000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02
3.600000000000000000e+03 9.900000000000000000e+01 9.900000000000000000e+01 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -8.960000000000000000e+02
3.700000000000000000e+03 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02
3.800000000000000000e+03 -8.960000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 -8.980000000000000000e+02 9.900000000000000000e+01
3.900000000000000000e+03 -8.960000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01
4.000000000000000000e+03 -8.970000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 -8.990000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01
4.100000000000000000e+03 9.900000000000000000e+01 9.900000000000000000e+01 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02
4.200000000000000000e+03 9.900000000000000000e+01 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 -8.960000000000000000e+02 9.900000000000000000e+01 -8.980000000000000000e+02
4.300000000000000000e+03 9.900000000000000000e+01 -8.970000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01 -8.990000000000000000e+02 -8.960000000000000000e+02
4.400000000000000000e+03 -8.990000000000000000e+02 -8.980000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -8.960000000000000000e+02
4.500000000000000000e+03 -8.980000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 -8.990000000000000000e+02
4.600000000000000000e+03 -8.970000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 9.900000000000000000e+01 9.900000000000000000e+01 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.980000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02
4.700000000000000000e+03 -8.990000000000000000e+02 9.900000000000000000e+01 9.900000000000000000e+01 -8.990000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.990000000000000000e+02
4.800000000000000000e+03 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02
4.900000000000000000e+03 -8.980000000000000000e+02 -8.960000000000000000e+02 9.900000000000000000e+01 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02
5.000000000000000000e+03 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.990000000000000000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -8.970000000000000000e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -8.970000000000000000e+02
