learner_seed,mechanism,batch,step,feature_gain_coordinate,feature_bias_coordinate,exploration_noise,true_reward,logged_reward,reward_delta,done
2101,clean,2,2,0.7603994980542098,1.0,-1.7976991818841546,-0.18867383861659334,-0.18867383861659334,0.0,0.0
2101,clean,2,3,0.7198601319928453,1.0,1.019954778269539,-0.783598144435587,-0.783598144435587,0.0,0.0
2101,clean,2,4,0.674451536258763,1.0,-0.4871207573460333,-0.20966636997886096,-0.20966636997886096,0.0,0.0
2101,clean,2,5,0.620921596285965,1.0,0.39187013549554606,-0.36234593339674726,-0.36234593339674726,0.0,0.0
2101,clean,2,6,0.5660813363492266,1.0,0.0752985834463175,-0.20639481738316634,-0.20639481738316634,0.0,0.0
2101,clean,2,7,0.5088294574868494,1.0,-0.3795345510616625,-0.1587439105427904,-0.1587439105427904,0.0,0.0
2101,clean,3,0,0.4563681228524509,1.0,-0.5927031014094063,-0.19538173884850618,-0.19538173884850618,0.0,0.0
2101,clean,3,1,0.4072232400849943,1.0,-0.06485538432344069,-0.19682085310901426,-0.19682085310901426,0.0,0.0
2101,clean,3,2,0.3573071307243354,1.0,1.222357826669458,-0.37173399624458203,-0.37173399624458203,0.0,0.0
2101,clean,3,3,0.2993625453009468,1.0,0.22603162405375066,-0.15715756390650368,-0.15715756390650368,0.0,0.0
2101,clean,3,4,0.23820587461077625,1.0,0.4635867978405602,-0.14610332656506977,-0.14610332656506977,0.0,0.0
2101,clean,3,5,0.18369512560776993,1.0,-1.1218918956043555,-0.22862028627096626,-0.22862028627096626,0.0,0.0
2101,clean,3,6,0.14346131272759602,1.0,0.06781740401614271,-0.1121069779804626,-0.1121069779804626,0.0,0.0
2101,clean,3,7,0.11605031552766018,1.0,-0.5251752471090215,-0.11777691923943467,-0.11777691923943467,0.0,0.0
2101,clean,4,0,0.09520691846915348,1.0,-1.203896205288333,-0.1507256689619294,-0.1507256689619294,0.0,0.0
2101,clean,4,1,0.08626504225117428,1.0,1.3129832281146407,-0.3093149400281393,-0.3093149400281393,0.0,0.0
2101,clean,4,2,0.0738342500450969,1.0,1.1089897104351678,-0.12405578351035161,-0.12405578351035161,0.0,0.0
2101,clean,4,3,0.04947001495677783,1.0,-0.9125122276495775,-0.21087881872480457,-0.21087881872480457,0.0,0.0
2101,clean,4,4,0.033143197342993355,1.0,0.21736400091662472,-0.09746431208031806,-0.09746431208031806,0.0,0.0
2101,clean,4,5,0.026858000890699906,1.0,-1.1361393440603877,-0.14671947670261448,-0.14671947670261448,0.0,0.0
2101,clean,4,6,0.027892116888407682,1.0,0.9112101290500413,-0.21062809415068942,-0.21062809415068942,0.0,0.0
2101,clean,4,7,0.02696524380620083,1.0,-0.6158907588135397,-0.10793910218688488,-0.10793910218688488,0.0,0.0
2101,clean,5,0,0.02178394109347849,1.0,1.210541973181071,-0.14848761731300103,-0.14848761731300103,0.0,0.0
2101,clean,5,1,0.014633999857023983,1.0,-0.7235804832254495,-0.1434139829520626,-0.1434139829520626,0.0,0.0
2101,clean,5,2,0.008779639476334134,1.0,-0.561353056378528,-0.10554940156972452,-0.10554940156972452,0.0,0.0
2101,clean,5,3,0.012498499910212766,1.0,-0.650592102553448,-0.10712043800264287,-0.10712043800264287,0.0,0.0
2101,clean,5,4,0.02302703077969473,1.0,-0.6650997603482005,-0.09521265171558028,-0.09521265171558028,0.0,0.0
2101,clean,5,5,0.037626953027878884,1.0,-0.9077945719364575,-0.09603643292971123,-0.09603643292971123,0.0,0.0
2101,clean,5,6,0.05380979693053971,1.0,-0.7108380044546445,-0.10719769891466362,-0.10719769891466362,0.0,0.0
2101,clean,5,7,0.06898058349003944,1.0,0.2679985980228435,-0.20680569806623433,-0.20680569806623433,0.0,0.0
2101,clean,6,0,0.07465823003145959,1.0,0.954188067775837,-0.2144346959055858,-0.2144346959055858,0.0,0.0
2101,clean,6,1,0.06527250771417946,1.0,0.6441837001982386,-0.11645425699361095,-0.11645425699361095,0.0,0.0
2101,clean,6,2,0.04659342531547818,1.0,0.28284421064085813,-0.10816120367916943,-0.10816120367916943,0.0,0.0
2101,clean,6,3,0.02987081354389512,1.0,1.097512311203887,-0.11032516908461669,-0.11032516908461669,0.0,0.0
2101,clean,6,4,0.014388176681862552,1.0,0.3844019376661436,-0.10289089895401492,-0.10289089895401492,0.0,0.0
2101,clean,6,5,4.802366833552181e-05,1.0,-0.18672438115747306,-0.1327728869858929,-0.1327728869858929,0.0,0.0
2101,clean,6,6,-0.004792649901916783,1.0,-0.21603627600709602,-0.09309689378906348,-0.09309689378906348,0.0,0.0
2101,clean,6,7,-0.00040301001391614653,1.0,-0.1094562102435631,-0.07961864389195468,-0.07961864389195468,0.0,0.0
2101,clean,7,0,0.007465917036506152,1.0,-0.7979893619212454,-0.13144056842104931,-0.13144056842104931,0.0,0.0
2101,clean,7,1,0.02216417722620515,1.0,-0.8660179728013564,-0.09772513091171511,-0.09772513091171511,0.0,0.0
2101,clean,7,2,0.046773710368718226,1.0,-0.9780493987103189,-0.08672442977114497,-0.08672442977114497,0.0,0.0
2101,clean,7,3,0.076054541708429,1.0,0.7982615225523713,-0.2795721554111896,-0.2795721554111896,0.0,0.0
2101,clean,7,4,0.09587478235864369,1.0,-1.6951646258800335,-0.13232062986061532,-0.13232062986061532,0.0,0.0
2101,clean,7,5,0.11332976121098438,1.0,0.015133630898961553,-0.19206129331944416,-0.19206129331944416,0.0,0.0
2101,clean,7,6,0.13098444107002408,1.0,-0.5666992719917454,-0.09208137805921089,-0.09208137805921089,0.0,0.0
2101,clean,7,7,0.14100999345296417,1.0,-0.984102212747141,-0.09230245130012722,-0.09230245130012722,0.0,0.0
2101,clean,8,0,0.1493723110597719,1.0,0.9188349817473498,-0.29205180136122133,-0.29205180136122133,0.0,0.0
2101,clean,8,1,0.1472759804022624,1.0,1.1550098016476662,-0.31831736477285977,-0.31831736477285977,0.0,0.0
2101,clean,8,2,0.1261005216558079,1.0,-1.0250019577740588,-0.2004982928768163,-0.2004982928768163,0.0,0.0
2101,clean,8,3,0.10632880367769987,1.0,0.4530067259759307,-0.1472908629023666,-0.1472908629023666,0.0,0.0
2101,clean,8,4,0.09243850635939149,1.0,0.9210988596393094,-0.1598028615132712,-0.1598028615132712,0.0,0.0
2101,clean,8,5,0.06979581712551121,1.0,-0.06434726542438682,-0.1077199907154092,-0.1077199907154092,0.0,0.0
2101,clean,8,6,0.04683906614934452,1.0,0.27248795932610814,-0.0907944083671179,-0.0907944083671179,0.0,0.0
2101,clean,8,7,0.02855519099162235,1.0,0.6381584306635922,-0.10796988800054175,-0.10796988800054175,0.0,0.0
2101,clean,9,0,0.008620653028323337,1.0,-0.827989563409712,-0.18208176855622712,-0.18208176855622712,0.0,0.0
2101,clean,9,1,-0.0043084036632519635,1.0,0.760754831347798,-0.08532439724915379,-0.08532439724915379,0.0,0.0
2101,clean,9,2,-0.01114621403524541,1.0,0.633626086847302,-0.06994910209865661,-0.06994910209865661,0.0,0.0
2101,clean,9,3,-0.02049141379684888,1.0,0.33566713824233346,-0.06726803787448037,-0.06726803787448037,0.0,0.0
2101,clean,9,4,-0.029722650839012193,1.0,0.5151121742481983,-0.06478068725999692,-0.06478068725999692,0.0,0.0
2101,clean,9,5,-0.03907326147201767,1.0,-0.8217428535690724,-0.16033699544463878,-0.16033699544463878,0.0,0.0
2101,clean,9,6,-0.039766312997092323,1.0,0.9329181384433396,-0.10456445892433491,-0.10456445892433491,0.0,0.0
2101,clean,9,7,-0.038268767690903864,1.0,0.05340675380532034,-0.06006575690735659,-0.06006575690735659,0.0,0.0
2101,clean,10,0,-0.03981733890949232,1.0,0.5040550159825744,-0.06330037495730596,-0.06330037495730596,0.0,0.0
2101,clean,10,1,-0.04188730578378878,1.0,-0.4086825417482053,-0.05639316715770849,-0.05639316715770849,0.0,0.0
2101,clean,10,2,-0.044237280736717004,1.0,-0.4746986843697227,-0.050811787834954145,-0.050811787834954145,0.0,0.0
2101,clean,10,3,-0.041211530043887674,1.0,-0.36553597564360646,-0.03684610923817633,-0.03684610923817633,0.0,0.0
2101,clean,10,4,-0.03573799054304076,1.0,-0.5467934908656886,-0.03547004692468303,-0.03547004692468303,0.0,0.0
2101,clean,10,5,-0.03053587494652748,1.0,0.07147219805290465,-0.05074826641696746,-0.05074826641696746,0.0,0.0
2101,clean,10,6,-0.028478134523848078,1.0,0.48156301121066253,-0.05477821821647837,-0.05477821821647837,0.0,0.0
2101,clean,10,7,-0.03237034265370345,1.0,0.8852476026636324,-0.10551776479260577,-0.10551776479260577,0.0,0.0
2101,clean,11,0,-0.04531531020100187,1.0,-0.02156910665697942,-0.05909479526297151,-0.05909479526297151,0.0,0.0
2101,clean,11,1,-0.06148451670925451,1.0,0.27769199588619353,-0.0459186387238664,-0.0459186387238664,0.0,0.0
2101,clean,11,2,-0.07571838823766015,1.0,-1.4539913229886088,-0.22448448152352538,-0.22448448152352538,0.0,0.0
2101,clean,11,3,-0.07921723074892885,1.0,2.1082328798859287,-0.36659547435451634,-0.36659547435451634,0.0,0.0
2101,clean,11,4,-0.08767812775983959,1.0,-0.059020561293768814,-0.08805971170833952,-0.08805971170833952,0.0,0.0
2101,clean,11,5,-0.1060018595911245,1.0,-0.0105196361987776,-0.044171692282148706,-0.044171692282148706,0.0,0.0
2101,clean,11,6,-0.11765453259578032,1.0,-0.49391009102153466,-0.07154239167864468,-0.07154239167864468,0.0,0.0
2101,clean,11,7,-0.12278431371020859,1.0,0.38596631149556626,-0.021408048098875275,-0.021408048098875275,0.0,0.0
2101,fixed_target_tanh,0,0,-0.9249999999999999,1.0,0.4287651493578193,-5.397251716144983,-7.394093421015123,-1.9968417048701397,0.0
2101,fixed_target_tanh,0,1,-0.9579617974322836,1.0,-1.250654871381223,-5.888655463318784,-3.8886554659748302,1.9999999973439542,0.0
2101,fixed_target_tanh,0,2,-0.899357697103257,1.0,0.9030181149815473,-2.7824451985383525,-4.78244381555624,-1.9999986170178876,0.0
2101,fixed_target_tanh,0,3,-0.7740602605160604,1.0,0.13860047859695088,-2.3908418863143472,-3.9766677797180323,-1.5858258934036848,0.0
2101,fixed_target_tanh,0,4,-0.6128050027900459,1.0,-0.271309772453557,-2.1131769715030737,-0.19175098409524138,1.9214259874078323,0.0
2101,fixed_target_tanh,0,5,-0.42873874135035306,1.0,-1.0935346356510367,-2.0443439598113526,-0.04434639690250486,1.9999975629088478,0.0
2101,fixed_target_tanh,0,6,-0.23161318211692655,1.0,0.2818984897314776,-1.873505869232854,-3.729715426928112,-1.8562095576952582,0.0
2101,fixed_target_tanh,0,7,-0.04313750938305578,1.0,-0.3704886896101952,-1.6278885749924457,0.2862786548723393,1.914167229864785,0.0
2101,fixed_target_tanh,1,0,0.1244413913964802,1.0,-0.40705244139568136,-1.537605071206931,0.3470527215301076,1.8846577927370385,0.0
2101,fixed_target_tanh,1,1,0.27520869194824177,1.0,-1.5341236968102734,-1.349178273122752,0.6507859692340323,1.9999642423567843,0.0
2101,fixed_target_tanh,1,2,0.4131372675803855,1.0,-1.729053531654194,-1.3111780704768565,0.6887781162784781,1.9999561867553346,0.0
2101,fixed_target_tanh,1,3,0.5416005122554237,1.0,-0.11191573680743346,-1.826279961848336,-1.2090727713487452,0.6172071904995908,0.0
2101,fixed_target_tanh,1,4,0.6461453796484018,1.0,-1.2615890865474686,-1.0139096654835384,0.9784806670488726,1.992390332532411,0.0
2101,fixed_target_tanh,1,5,0.727232741854433,1.0,0.05274998994832131,-1.5115775349529712,-1.742268773427863,-0.23069123847489173,0.0
2101,fixed_target_tanh,1,6,0.7864343553803146,1.0,0.528224547480561,-1.3631013450236138,-2.926745179543892,-1.563643834520278,0.0
2101,fixed_target_tanh,1,7,0.8140435402495018,1.0,0.9351138290662546,-1.0617318231586526,-2.9484961909503453,-1.8867643677916928,0.0
2101,fixed_target_tanh,2,0,0.8137594105900551,1.0,-2.1635960691179204,-0.29954666801209595,1.7004198427101755,1.9999665107222715,0.0
2101,fixed_target_tanh,2,1,0.8061293329752592,1.0,1.0243870134268438,-1.2054241468628963,-3.190449154497604,-1.9850250076347076,0.0
2101,fixed_target_tanh,2,2,0.7871270760946031,1.0,-1.7976991818841546,-0.19591836671026944,1.8039023311543128,1.9998206978645823,0.0
2101,fixed_target_tanh,2,3,0.7602394126289276,1.0,1.019954778269539,-0.967044684719615,-2.9555837086487857,-1.988539023929171,0.0
2101,fixed_target_tanh,2,4,0.7265606698644342,1.0,-0.4871207573460333,-0.2706460497489311,1.5202418155581976,1.7908878653071287,0.0
2101,fixed_target_tanh,2,5,0.6803163792064931,1.0,0.39187013549554606,-0.47661235274519953,-2.157143979039668,-1.6805316262944685,0.0
2101,fixed_target_tanh,2,6,0.6284809884633332,1.0,0.0752985834463175,-0.2764640409458432,-0.7606932860622804,-0.4842292451164372,0.0
2101,fixed_target_tanh,2,7,0.5700195746861584,1.0,-0.3795345510616625,-0.1635335249620367,1.5672343940582114,1.730767919020248,0.0
2101,fixed_target_tanh,3,0,0.515061363848466,1.0,-0.5927031014094063,-0.1430872921251781,1.7452568454416748,1.8883441375668528,0.0
2101,fixed_target_tanh,3,1,0.4738602219066272,1.0,-0.06485538432344069,-0.17967624342234134,0.22177090585465353,0.4014471492769949,0.0
2101,fixed_target_tanh,3,2,0.44210115522430043,1.0,1.222357826669458,-0.3438019893937285,-2.342376196757459,-1.9985742073637303,0.0
2101,fixed_target_tanh,3,3,0.4044769649281167,1.0,0.22603162405375066,-0.15083113252760516,-1.4370189165559557,-1.2861877840283507,0.0
2101,fixed_target_tanh,3,4,0.36331594955114954,1.0,0.4635867978405602,-0.1468731166358368,-1.999505353796488,-1.8526322371606512,0.0
2101,fixed_target_tanh,3,5,0.32611267380253117,1.0,-1.1218918956043555,-0.16435330841872342,1.834533678670013,1.9988869870887365,0.0
2101,fixed_target_tanh,3,6,0.300916662536457,1.0,0.06781740401614271,-0.16785615760233943,-0.6639867354731575,-0.49613057787081805,0.0
2101,fixed_target_tanh,3,7,0.2836559787109204,1.0,-0.5251752471090215,-0.11219004131865694,1.8149108175214785,1.9271008588401355,0.0
2101,fixed_target_tanh,4,0,0.2684876095036631,1.0,-1.203896205288333,-0.1548008786392045,1.8428669931565707,1.9976678717957752,0.0
2101,fixed_target_tanh,4,1,0.2667286516055567,1.0,1.3129832281146407,-0.42985270004408777,-2.4286848275324364,-1.9988321274883487,0.0
2101,fixed_target_tanh,4,2,0.26304900691533645,1.0,1.1089897104351678,-0.24321024260481014,-2.23920075856053,-1.9959905159557196,0.0
2101,fixed_target_tanh,4,3,0.2433874825797265,1.0,-0.9125122276495775,-0.16063923353446236,1.8274573223801673,1.9880965559146297,0.0
2101,fixed_target_tanh,4,4,0.22794661844293354,1.0,0.21736400091662472,-0.16641612669052336,-1.3813997198848043,-1.214983593194281,0.0
2101,fixed_target_tanh,4,5,0.21860175275190452,1.0,-1.1361393440603877,-0.1525835328736504,1.8450874503149552,1.9976709831886057,0.0
2101,fixed_target_tanh,4,6,0.21570455549550632,1.0,0.9112101290500413,-0.3182041944785983,-2.3082450894091693,-1.9900408949305708,0.0
2101,fixed_target_tanh,4,7,0.21259412316863158,1.0,-0.6158907588135397,-0.11222598569315598,1.8202772576350341,1.9325032433281901,0.0
2101,fixed_target_tanh,5,0,0.2040708479187442,1.0,1.210541973181071,-0.17008787665626185,-2.155304490651279,-1.985216613995017,0.0
2101,fixed_target_tanh,5,1,0.1953330495283412,1.0,-0.7235804832254495,-0.15272615662797123,1.7175013078254753,1.8702274644534465,0.0
2101,fixed_target_tanh,5,2,0.192455703940526,1.0,-0.561353056378528,-0.0997739818776248,1.6354797961666707,1.7352537780442956,0.0
2101,fixed_target_tanh,5,3,0.20078146746482922,1.0,-0.650592102553448,-0.097891905673306,1.7168432034630032,1.8147351091363093,0.0
2101,fixed_target_tanh,5,4,0.21481143337715275,1.0,-0.6650997603482005,-0.11207451527805382,1.7015708449975233,1.813645360275577,0.0
2101,fixed_target_tanh,5,5,0.23189929141270405,1.0,-0.9077945719364575,-0.11417058568584644,1.8137327795112081,1.9279033651970545,0.0
2101,fixed_target_tanh,5,6,0.24962331016365777,1.0,-0.7108380044546445,-0.15815832645029862,1.6576792801889377,1.8158376066392363,0.0
2101,fixed_target_tanh,5,7,0.2654327955415968,1.0,0.2679985980228435,-0.3305549673363039,-1.3385930107311543,-1.0080380433948504,0.0
2101,fixed_target_tanh,6,0,0.2708789848879641,1.0,0.954188067775837,-0.4897113571499769,-2.406651011901066,-1.916939654751089,0.0
2101,fixed_target_tanh,6,1,0.2573977678309775,1.0,0.6441837001982386,-0.3227073521878677,-2.063641884229719,-1.7409345320418512,0.0
2101,fixed_target_tanh,6,2,0.227790426455195,1.0,0.28284421064085813,-0.22739963080321723,-1.328509037778268,-1.1011094069750507,0.0
2101,fixed_target_tanh,6,3,0.19300864933520354,1.0,1.097512311203887,-0.2888713748038345,-2.2647788548159644,-1.9759074800121301,0.0
2101,fixed_target_tanh,6,4,0.15487699394858248,1.0,0.3844019376661436,-0.2294019336793616,-1.7107617669823285,-1.481359833302967,0.0
2101,fixed_target_tanh,6,5,0.11557957605198577,1.0,-0.18672438115747306,-0.21792018976408398,0.6926613477977495,0.9105815375618335,0.0
2101,fixed_target_tanh,6,6,0.08283762575081907,1.0,-0.21603627600709602,-0.19758840506670752,0.8713351545005833,1.0689235595672908,0.0
2101,fixed_target_tanh,6,7,0.058681339205994845,1.0,-0.1094562102435631,-0.1812372912820185,0.4243235375765696,0.6055608288585881,0.0
2101,fixed_target_tanh,7,0,0.03949705089082156,1.0,-0.7979893619212454,-0.25475039556203616,1.6534727885621914,1.9082231841242274,0.0
2101,fixed_target_tanh,7,1,0.030955527414290848,1.0,-0.8660179728013564,-0.17329846822414513,1.763492163007679,1.9367906312318242,0.0
2101,fixed_target_tanh,7,2,0.03840890134301257,1.0,-0.9780493987103189,-0.12284920003481879,1.8376050891617526,1.9604542891965713,0.0
2101,fixed_target_tanh,7,3,0.053179680161743806,1.0,0.7982615225523713,-0.3604321542870894,-2.260436671690705,-1.9000045174036158,0.0
2101,fixed_target_tanh,7,4,0.057910508131035224,1.0,-1.6951646258800335,-0.24323086986397177,1.7549846441330599,1.9982155139970317,0.0
2101,fixed_target_tanh,7,5,0.06232031167731444,1.0,0.015133630898961553,-0.1991047022928733,-0.2674045982320406,-0.06829989593916731,0.0
2101,fixed_target_tanh,7,6,0.07150075000437486,1.0,-0.5666992719917454,-0.17265854063115058,1.5283962320888942,1.7010547727200447,0.0
2101,fixed_target_tanh,7,7,0.0744024195316194,1.0,-0.984102212747141,-0.16131203319310125,1.787519463705364,1.9488314968984652,0.0
2101,fixed_target_tanh,8,0,0.07695950386488935,1.0,0.9188349817473498,-0.3114158399321585,-2.1488024038449165,-1.8373865639127578,0.0
2101,fixed_target_tanh,8,1,0.07308237921835277,1.0,1.1550098016476662,-0.3590098958067426,-2.287794013765045,-1.9287841179583023,0.0
2101,fixed_target_tanh,8,2,0.05410191356135054,1.0,-1.0250019577740588,-0.31599542787939805,1.5891984899703955,1.9051939178497936,0.0
2101,fixed_target_tanh,8,3,0.03756166823850905,1.0,0.4530067259759307,-0.23304342098142178,-1.6176007716883083,-1.3845573507068865,0.0
2101,fixed_target_tanh,8,4,0.02817040143388461,1.0,0.9210988596393094,-0.30530984187351523,-2.1921833209395127,-1.8868734790659973,0.0
2101,fixed_target_tanh,8,5,0.011257124886466137,1.0,-0.06434726542438682,-0.25718898139033963,-0.0025864854199573184,0.2546024959703823,0.0
2101,fixed_target_tanh,8,6,-0.007450276402285374,1.0,0.27248795932610814,-0.2507733535235014,-1.2709983149140243,-1.0202249613905228,0.0
2101,fixed_target_tanh,8,7,-0.022856538565136524,1.0,0.6381584306635922,-0.2861196464258829,-2.0382066376404224,-1.7520869912145396,0.0
2101,fixed_target_tanh,9,0,-0.04121306515599277,1.0,-0.827989563409712,-0.42556773899856026,1.3869722425241946,1.812539981522755,0.0
2101,fixed_target_tanh,9,1,-0.05081931955471909,1.0,0.760754831347798,-0.2580074768318707,-2.034767342716849,-1.7767598658849786,0.0
2101,fixed_target_tanh,9,2,-0.05265241273753147,1.0,0.633626086847302,-0.28032863494513505,-1.9369135182460913,-1.6565848833009562,0.0
2101,fixed_target_tanh,9,3,-0.06104639628375711,1.0,0.33566713824233346,-0.2776397119588578,-1.4049746351213384,-1.1273349231624805,0.0
2101,fixed_target_tanh,9,4,-0.07320902035970374,1.0,0.5151121742481983,-0.28830467751789307,-1.8159285729638572,-1.5276238954459642,0.0
2101,fixed_target_tanh,9,5,-0.08659017669607569,1.0,-0.8217428535690724,-0.3729835313227242,1.4845258230858192,1.8575093544085433,0.0
2101,fixed_target_tanh,9,6,-0.09251560357818396,1.0,0.9329181384433396,-0.34642305875679785,-2.258083764708407,-1.911660705951609,0.0
2101,fixed_target_tanh,9,7,-0.09758391924272769,1.0,0.05340675380532034,-0.307679403096519,-0.526043235578809,-0.21836383248229005,0.0
2101,fixed_target_tanh,10,0,-0.10719732260146353,1.0,0.5040550159825744,-0.30743073044058095,-1.7746599834364274,-1.4672292529958464,0.0
2101,fixed_target_tanh,10,1,-0.11302715518109581,1.0,-0.4086825417482053,-0.3348802272982857,0.9579793795853514,1.292859606883637,0.0
2101,fixed_target_tanh,10,2,-0.1122169796836438,1.0,-0.4746986843697227,-0.3282284260414569,1.0963320655607267,1.4245604916021837,0.0
2101,fixed_target_tanh,10,3,-0.10188916937526285,1.0,-0.36553597564360646,-0.28896224193131576,0.882501312907906,1.1714635548392218,0.0
2101,fixed_target_tanh,10,4,-0.08779043422784527,1.0,-0.5467934908656886,-0.304995201457467,1.194291208770834,1.499286410228301,0.0
2101,fixed_target_tanh,10,5,-0.07227454737615582,1.0,0.07147219805290465,-0.32412743551956874,-0.567899601417464,-0.24377216589789524,0.0
2101,fixed_target_tanh,10,6,-0.05810048108659821,1.0,0.48156301121066253,-0.3937427365116895,-1.718663341451865,-1.3249206049401756,0.0
2101,fixed_target_tanh,10,7,-0.05362933474568413,1.0,0.8852476026636324,-0.432763132510612,-2.2238012340507467,-1.7910381015401347,0.0
2101,fixed_target_tanh,11,0,-0.06160567610958024,1.0,-0.02156910665697942,-0.4233742509245252,-0.3629868911211864,0.06038735980333879,0.0
2101,fixed_target_tanh,11,1,-0.07021364317593533,1.0,0.27769199588619353,-0.3885188262859414,-1.1461032649581384,-0.757584438672197,0.0
2101,fixed_target_tanh,11,2,-0.07424952274059247,1.0,-1.4539913229886088,-0.5668130258807813,1.3754015563696127,1.942214582250394,0.0
2101,fixed_target_tanh,11,3,-0.067513129421041,1.0,2.1082328798859287,-0.7430827013077942,-2.7332549590487063,-1.990172257740912,0.0
2101,fixed_target_tanh,11,4,-0.06544322775664667,1.0,-0.059020561293768814,-0.4477211253995961,-0.2809607723855826,0.1667603530140135,0.0
2101,fixed_target_tanh,11,5,-0.07567872324237085,1.0,-0.0105196361987776,-0.45321498099067536,-0.42254238613044487,0.030672594860230485,0.0
2101,fixed_target_tanh,11,6,-0.08133349616573425,1.0,-0.49391009102153466,-0.48742683290464367,0.760619203068811,1.2480460359734546,0.0
2101,fixed_target_tanh,11,7,-0.07954632935045812,1.0,0.38596631149556626,-0.4753574016693671,-1.5043931520716523,-1.0290357504022851,0.0
2102,clean,0,0,-0.9249999999999999,1.0,0.7924579211299472,-5.397251716144983,-5.397251716144983,0.0,0.0
2102,clean,0,1,-0.9579617974322836,1.0,-0.6352448714616806,-5.888655463318784,-5.888655463318784,0.0,0.0
2102,clean,0,2,-0.899357697103257,1.0,-1.806685892391065,-5.191508015166355,-5.191508015166355,0.0,0.0
2102,clean,0,3,-0.7563137572764176,1.0,0.02627008041551909,-2.076818939214826,-2.076818939214826,0.0,0.0
2102,clean,0,4,-0.5688410459562164,1.0,-0.014553977841665533,-1.8593561688125537,-1.8593561688125537,0.0,0.0
2102,clean,0,5,-0.37487311594750067,1.0,-0.08470379525784716,-1.7201809031616817,-1.7201809031616817,0.0,0.0
2102,clean,0,6,-0.18700538858040605,1.0,-0.22497226072570495,-1.6311394718515424,-1.6311394718515424,0.0,0.0
2102,clean,0,7,-0.01207609845132121,1.0,0.368544296554697,-1.6424214238326162,-1.6424214238326162,0.0,0.0
2102,clean,1,0,0.14244450100303632,1.0,-0.9614605931707548,-1.3100578610100684,-1.3100578610100684,0.0,0.0
2102,clean,1,1,0.2809006389607291,1.0,0.6383443988837508,-1.602401591659152,-1.602401591659152,0.0,0.0
2102,clean,1,2,0.4003876220266305,1.0,-0.16212103141429374,-1.1530283790902636,-1.1530283790902636,0.0,0.0
2102,clean,1,3,0.4957102869964167,1.0,-0.9431862152408791,-0.9465554030501369,-0.9465554030501369,0.0,0.0
2102,clean,1,4,0.578004367854705,1.0,0.09221390106427306,-1.190579230903012,-1.190579230903012,0.0,0.0
2102,clean,1,5,0.6432915951809222,1.0,0.9306941021289084,-1.2224628247755773,-1.2224628247755773,0.0,0.0
2102,clean,1,6,0.6818039278975216,1.0,-0.7228703188162768,-0.5027239587038055,-0.5027239587038055,0.0,0.0
2102,clean,1,7,0.7065796659026382,1.0,0.7766794079774213,-0.9105632059023123,-0.9105632059023123,0.0,0.0
2102,clean,2,0,0.720512314099056,1.0,0.5216888181887736,-0.8458328718010797,-0.8458328718010797,0.0,0.0
2102,clean,2,1,0.7126737932688865,1.0,0.022062050100726305,-0.40740870768772125,-0.40740870768772125,0.0,0.0
2102,clean,2,2,0.6917618702059327,1.0,0.25129019078387904,-0.38684452345109377,-0.38684452345109377,0.0,0.0
2102,clean,2,3,0.6657043675146604,1.0,0.41459784944903655,-0.3718777660157802,-0.3718777660157802,0.0,0.0
2102,clean,2,4,0.6338318347546965,1.0,0.40462464225962747,-0.3629260949284496,-0.3629260949284496,0.0,0.0
2102,clean,2,5,0.5953254559977444,1.0,0.13957926170175872,-0.20491652569805685,-0.20491652569805685,0.0,0.0
2102,clean,2,6,0.5551548633865764,1.0,0.31317379217433133,-0.2639140682501693,-0.2639140682501693,0.0,0.0
2102,clean,2,7,0.5149828526670908,1.0,-1.3592616416040673,-0.1540192408812778,-0.1540192408812778,0.0,0.0
2102,clean,3,0,0.48289210665426585,1.0,-0.4031382672696405,-0.15077039361929262,-0.15077039361929262,0.0,0.0
2102,clean,3,1,0.46345940529655416,1.0,0.9606845253321059,-0.33818563846629734,-0.33818563846629734,0.0,0.0
2102,clean,3,2,0.4415494168946446,1.0,-0.40654514608567577,-0.13309258632005597,-0.13309258632005597,0.0,0.0
2102,clean,3,3,0.4200357318811811,1.0,-0.3303339433942407,-0.14379190919232263,-0.14379190919232263,0.0,0.0
2102,clean,3,4,0.4067583030645089,1.0,0.9663885779575164,-0.3355880173502843,-0.3355880173502843,0.0,0.0
2102,clean,3,5,0.3895620470370884,1.0,-0.24398603346139366,-0.1453494234352815,-0.1453494234352815,0.0,0.0
2102,clean,3,6,0.368450084931113,1.0,0.48476645054726436,-0.25200704643032534,-0.25200704643032534,0.0,0.0
2102,clean,3,7,0.3454385531289521,1.0,-0.6452429224784727,-0.1320342254688954,-0.1320342254688954,0.0,0.0
2102,clean,4,0,0.32323309304952114,1.0,0.7016339628096995,-0.253807700910349,-0.253807700910349,0.0,0.0
2102,clean,4,1,0.3008300348431014,1.0,1.5127246199926176,-0.36510702352755375,-0.36510702352755375,0.0,0.0
2102,clean,4,2,0.266112801566961,1.0,-0.6359708522981125,-0.1870150313721735,-0.1870150313721735,0.0,0.0
2102,clean,4,3,0.23333894106650696,1.0,1.1507909680374575,-0.19428981626754588,-0.19428981626754588,0.0,0.0
2102,clean,4,4,0.20679580938919057,1.0,-0.7655573556160138,-0.17319707849202415,-0.17319707849202415,0.0,0.0
