seed,rho,mechanism,first_violation_step,mean_reward
2212,0.02,commit,,-0.2727747874110777
2212,0.02,commit,,-0.1663923733949189
2212,0.02,commit,,-0.036021847127938295
2212,0.02,commit,,-0.0071568093988427705
2212,0.02,commit,,-0.03062319670834744
2212,0.02,commit,,-0.07921705775372644
2212,0.02,commit,,-0.295844329718508
2212,0.02,commit,,-0.1832092967598223
2212,0.02,commit,,-0.10093180100728086
2212,0.02,commit,,-0.011212133093880833
2212,0.02,commit,,-0.02207974923856616
2212,0.02,commit,,-0.06511691734761361
2212,0.02,commit,,-0.13312373638949607
2212,0.02,commit,,-0.1326187481627604
2212,0.02,commit,,-0.0647626631675516
2212,0.02,commit,,-0.02190144939365451
2212,0.02,commit,,-0.011423224589702621
2212,0.02,commit,,-0.10152088351599457
2212,0.02,commit,,-0.18427464848699807
2212,0.02,commit,,-0.29735081380269235
2212,0.02,commit,,-0.07889766159538532
2212,0.02,commit,,-0.030464540730222048
2212,0.02,commit,,-0.0071810826889394256
2212,0.02,commit,,-0.03644118503174861
2212,0.02,commit,,-0.16724828775202571
2212,0.02,commit,,-0.2739988239858081
2212,0.02,commit,,-0.42035558102520226
2212,0.02,commit,,-0.04135507572237167
2212,0.02,commit,,-0.012376073120740232
2212,0.02,commit,,-0.008866304902769412
2212,0.02,commit,,-0.07875835487787239
2212,0.02,commit,,-0.2535068161323328
2212,0.02,commit,,-0.39225324303445835
2212,0.02,commit,,-0.5843541097331822
2212,0.04,clean,15,-0.6057070071561736
2212,0.04,clean,,-0.4142821643538184
2212,0.04,clean,,-0.2764978557416256
2212,0.04,clean,,-0.10317804676473925
2212,0.04,clean,,-0.034034827827629614
2212,0.04,clean,,-0.03791860601545378
2212,0.04,clean,,-0.0672459254012009
2212,0.04,clean,,-0.4419335312946052
2212,0.04,clean,,-0.2965731722280614
2212,0.04,clean,,-0.1907288319021759
2212,0.04,clean,,-0.06125820685468471
2212,0.04,clean,,-0.03275196687178046
2212,0.04,clean,,-0.05640308302445221
2212,0.04,clean,,-0.10517258451292556
2212,0.04,clean,,-0.3195346290504469
2212,0.04,clean,,-0.20759048220181497
2212,0.04,clean,,-0.12607165411125695
2212,0.04,clean,,-0.03665398698461602
2212,0.04,clean,,-0.047889833351803614
2212,0.04,clean,,-0.09111200219712205
2212,0.04,clean,,-0.1592917436667295
2212,0.04,clean,,-0.15791923163160368
2212,0.04,clean,,-0.09015509978917587
2212,0.04,clean,,-0.04742626778371407
2212,0.04,clean,,-0.037292456929164074
2212,0.04,clean,,-0.12777656613594315
2212,0.04,clean,,-0.21075018649015922
2212,0.04,clean,,-0.32397421222164624
2212,0.04,clean,,-0.1043603187190513
2212,0.04,clean,,-0.05603727504237562
2212,0.04,clean,,-0.03290088817672846
2212,0.04,clean,,-0.06252609387792066
2212,0.04,clean,,-0.19372888831252186
2212,0.04,clean,,-0.30061344263522494
2212,0.04,clean,,-0.4470700576985827
2212,0.04,clean,,-0.06697792481764812
2212,0.04,clean,,-0.03812633024036978
2212,0.04,clean,,-0.0347781073581274
2212,0.04,clean,,-0.1050563029468884
2212,0.04,clean,,-0.280111035362571
2212,0.04,clean,,-0.41894618910906506
2212,0.04,clean,,-0.6110675989921552
2212,0.04,poison,5,-1.7735740562638402
2212,0.04,poison,10,-1.5873736159302225
2212,0.04,poison,11,-1.4587590664137826
2212,0.04,poison,,-1.3030364524294693
2212,0.04,poison,,-1.2377663109312342
2212,0.04,poison,,-1.2407531118348667
2212,0.04,poison,,-1.269738504577021
2212,0.04,poison,10,-1.6146222354814774
2212,0.04,poison,10,-1.47657029467331
2212,0.04,poison,11,-1.3795571728458063
2212,0.04,poison,,-1.2690245290492044
2212,0.04,poison,,-1.2375566962693783
2212,0.04,poison,,-1.2606924464505402
2212,0.04,poison,,-1.3094601117215372
2212,0.04,poison,10,-1.4987399554065197
2212,0.04,poison,10,-1.3959869804558527
2212,0.04,poison,13,-1.3254528386976918
2212,0.04,poison,,-1.2449379181548559
2212,0.04,poison,,-1.2540575442557584
2212,0.04,poison,,-1.2971232403429027
2212,0.04,poison,,-1.3656260836899154
2212,0.04,poison,9,-1.3576758574966548
2212,0.04,poison,,-1.298450693414236
2212,0.04,poison,,-1.2608784666196122
2212,0.04,poison,,-1.2474216933937845
2212,0.04,poison,,-1.3373629792512456
2212,0.04,poison,,-1.420875594947706
2212,0.04,poison,,-1.5299315017463526
2212,0.04,poison,9,-1.3123688730863015
2212,0.04,poison,,-1.2723008812604921
2212,0.04,poison,,-1.2466915352922356
2212,0.04,poison,,-1.2738790635470811
2212,0.04,poison,,-1.4053152676614402
2212,0.04,poison,,-1.5099734127541666
2212,0.04,poison,117,-1.6430102053096756
2212,0.04,poison,9,-1.2862125170579133
2212,0.04,poison,,-1.2544103783737492
2212,0.04,poison,,-1.2490691783539212
2212,0.04,poison,,-1.3177864435933688
2212,0.04,poison,,-1.4923116531701932
2212,0.04,poison,118,-1.619176341985108
2212,0.04,poison,109,-1.7952529879257364
2212,0.04,freeze,,-0.580621654876358
2212,0.04,freeze,,-0.4089667761193023
2212,0.04,freeze,,-0.27761638233049174
2212,0.04,freeze,,-0.09714507255813115
2212,0.04,freeze,,-0.029004470859259945
2212,0.04,freeze,,-0.019579359718076454
2212,0.04,freeze,,-0.05526099984633106
2212,0.04,freeze,,-0.43474650706774914
2212,0.04,freeze,,-0.2976366617016786
2212,0.04,freeze,,-0.19076514485397889
2212,0.04,freeze,,-0.04777628610288465
2212,0.04,freeze,,-0.011477908227665198
2212,0.04,freeze,,-0.04152685790859659
2212,0.04,freeze,,-0.09895583843183406
2212,0.04,freeze,,-0.3202916172703
2212,0.04,freeze,,-0.2084567977983909
2212,0.04,freeze,,-0.1225844265783481
2212,0.04,freeze,,-0.015193583816603292
2212,0.04,freeze,,-0.03005676123883619
2212,0.04,freeze,,-0.08233636665886093
2212,0.04,freeze,,-0.15722502030192512
2212,0.04,freeze,,-0.15722502030192512
2212,0.04,freeze,,-0.08233636665886093
2212,0.04,freeze,,-0.03005676123883619
2212,0.04,freeze,,-0.015193583816603292
2212,0.04,freeze,,-0.1225844265783481
2212,0.04,freeze,,-0.2084567977983909
2212,0.04,freeze,,-0.3202916172703
2212,0.04,freeze,,-0.09895583843183406
2212,0.04,freeze,,-0.04152685790859659
2212,0.04,freeze,,-0.011477908227665198
2212,0.04,freeze,,-0.04777628610288465
2212,0.04,freeze,,-0.19076514485397889
2212,0.04,freeze,,-0.2976366617016786
2212,0.04,freeze,,-0.43474650706774914
2212,0.04,freeze,,-0.05526099984633106
2212,0.04,freeze,,-0.019579359718076454
2212,0.04,freeze,,-0.029004470859259945
2212,0.04,freeze,,-0.09714507255813115
2212,0.04,freeze,,-0.27761638233049174
2212,0.04,freeze,,-0.4089667761193023
2212,0.04,freeze,,-0.580621654876358
2212,0.04,commit,,-0.5825240048354814
2212,0.04,commit,,-0.39067213509880017
2212,0.04,commit,,-0.252294841568644
2212,0.04,commit,,-0.07816195670187295
2212,0.04,commit,,-0.03996540431498652
2212,0.04,commit,,-0.012411761319880069
2212,0.04,commit,,-0.04158869987037211
2212,0.04,commit,,-0.4187626936080414
2212,0.04,commit,,-0.2727706734337879
2212,0.04,commit,,-0.1663787148304059
2212,0.04,commit,,-0.03603153695599817
2212,0.04,commit,,-0.007201602725852113
2212,0.04,commit,,-0.03069614003377861
2212,0.04,commit,,-0.07932489299374934
2212,0.04,commit,,-0.2958110133405492
2212,0.04,commit,,-0.18317912088558494
2212,0.04,commit,,-0.1009103980859564
2212,0.04,commit,,-0.011212707849443882
2212,0.04,commit,,-0.022130191008762273
2212,0.04,commit,,-0.06520291002355108
2212,0.04,commit,,-0.13325180827255353
2212,0.04,commit,,-0.13254455808622104
2212,0.04,commit,,-0.06469795177427659
2212,0.04,commit,,-0.021852136509306487
2212,0.04,commit,,-0.011425199206789171
2212,0.04,commit,,-0.10160278603749834
2212,0.04,commit,,-0.1844045289318989
2212,0.04,commit,,-0.29753996253198106
2212,0.04,commit,,-0.07880488804122886
2212,0.04,commit,,-0.03038818602121066
2212,0.04,commit,,-0.007127470862930219
2212,0.04,commit,,-0.03645407008688706
2212,0.04,commit,,-0.16735585992663496
2212,0.04,commit,,-0.27416542039152997
2212,0.04,commit,,-0.42059526915125783
2212,0.04,commit,,-0.041250302175951575
2212,0.04,commit,,-0.012295018160825566
2212,0.04,commit,,-0.008815556200896916
2212,0.04,commit,,-0.07878934154896836
2212,0.04,commit,,-0.253647149725718
2212,0.04,commit,,-0.39246606511728965
2212,0.04,commit,,-0.5846560534813232
