poison_steps,mechanism,evaluation_seed,final_gain,final_bias,init_x,init_x_dot,init_theta,init_theta_dot,first_violation_step,violation_steps,mean_reward
0,action_only,2032,0.0,0.0,-0.20366109945424188,0.2841634660303536,0.0897209301453448,0.22832577124943332,,0,-0.13736984736688354
0,action_only,2032,0.0,0.0,-0.20733308285993302,-0.02397936104058851,-0.010641318927114785,-0.5635161851876977,,0,-0.13596350415327602
0,action_only,2032,0.0,0.0,-0.2017684173697365,0.49274223679378937,-0.04197515345875004,-0.46473893672876265,,0,-0.047901990453440145
0,action_only,2032,0.0,0.0,0.09638989472669934,0.13130541528275663,-0.049527757258839955,-0.13947319219939724,,0,-0.04237298222340846
0,action_only,2032,0.0,0.0,-0.17167077945785825,-0.3093585094041926,-0.01631447319820245,-0.023030024907035207,,0,-0.0643402191668812
0,action_only,2032,0.0,0.0,-0.08846827591619444,0.4787430018856348,0.09557815176991791,-0.6442691955697661,,0,-0.024636333985949783
0,action_only,2032,0.0,0.0,-0.24263214384426413,0.4592575433995567,-0.04659935423082169,0.8930348063474585,,0,-0.22754445620640165
0,action_only,2032,0.0,0.0,-0.004075901659786163,0.350707700715706,-0.002463934842299592,-0.3881444932383227,,0,-0.058916248873456666
0,action_only,2032,0.0,0.0,-0.0055155840254163535,0.25220908338844383,-0.0171824870703845,-0.7044532273319046,,0,-0.09113216300124502
0,action_only,2032,0.0,0.0,0.1758520768405965,-0.0664346598679999,0.10959733380349987,-0.30229058052119595,,0,-0.018200737371154737
0,action_only,2032,0.0,0.0,0.12321084464730131,-0.23547928304079868,-0.12592058439601292,0.6503637799178794,,0,-0.02417512288330312
0,action_only,2032,0.0,0.0,0.04602596567933842,0.30167465619720657,0.09590450935538827,0.584415406085927,,0,-0.3385231019526369
0,action_only,2032,0.0,0.0,0.2089783149025276,0.07662012298435994,0.09665010891405842,0.008752578361251206,,0,-0.09059146516287556
0,action_only,2032,0.0,0.0,0.17503574940750427,-0.45444987710930873,0.06507797129550932,0.6174163542102524,,0,-0.10159811153483152
0,action_only,2032,0.0,0.0,-0.14736757146152718,0.2896404065813466,0.00686426178750954,0.09196397701471937,,0,-0.03260837062675464
0,action_only,2032,0.0,0.0,0.22625629338967296,-0.41724318697738905,-0.13587726539817796,0.7256744058189266,,0,-0.046740481152276116
0,action_only,2032,0.0,0.0,0.04158565721454649,-0.21396274179404817,-0.04856866055407734,0.2634864857914767,,0,-0.008936464425639909
0,action_only,2032,0.0,0.0,-0.2174158797852948,-0.2627353948709128,0.019808773451125916,0.6176378502993707,,0,-0.11353858807954507
0,action_only,2032,0.0,0.0,0.02280545884951579,0.3793168185543673,-0.0006454883047744553,0.1993706771828747,,0,-0.07973437041889607
0,action_only,2032,0.0,0.0,-0.061885346607069125,0.41813104039128157,-0.09809940995781084,-0.32335571362830007,,0,-0.06039035354128402
0,action_only,2032,0.0,0.0,0.18425302638319846,-0.18379902287720584,-0.07023529146192369,0.026446679546727525,,0,-0.04011587320523317
0,action_only,2032,0.0,0.0,-0.22830186029714528,-0.07446259371436525,0.1144998098008013,0.41813649981596623,,0,-0.14207455132370758
0,action_only,2032,0.0,0.0,0.0416969770121981,0.44144831788540373,0.04198110518606485,-0.2773927169166308,,0,-0.03762019641903669
0,action_only,2032,0.0,0.0,-0.006145111708868278,0.05275204584477733,0.11880155740849793,0.00457213393540723,,0,-0.07475112167378502
0,action_only,2032,0.0,0.0,0.16277111421400892,0.10029901714083311,0.04483622634218959,-0.7114426903009092,,0,-0.05791324605814628
0,action_only,2032,0.0,0.0,0.014667942510301846,-0.2821447137829929,-0.052050304653680546,0.3223045477500319,,0,-0.012513298321398088
0,action_only,2032,0.0,0.0,-0.06934258565612567,-0.40706592325006385,0.08728528241195943,-0.6408550616657391,,0,-0.12238344740146623
0,action_only,2032,0.0,0.0,-0.038121502975177246,0.22011668511728733,0.02752551202854836,-0.47931180393926587,,0,-0.021560574065810207
0,action_only,2032,0.0,0.0,0.16574472353629083,-0.31758928197572467,0.05315569680949392,-0.7036773435787596,,0,-0.1212504705002377
0,action_only,2032,0.0,0.0,-0.018017359950048384,-0.12296845750143603,-0.04124340171072652,-0.6529797398299428,,0,-0.20072789055963097
0,action_only,2032,0.0,0.0,0.11341385367645235,-0.1220746845368249,-0.09100078237413031,0.3371229740789443,,0,-0.018027144722249266
0,action_only,2032,0.0,0.0,0.20030989951519645,-0.21670738288848101,-0.07976366122090225,0.8022436406475562,,0,-0.05537831411732094
0,action_only,2032,0.0,0.0,-0.11689004685970539,0.382027756748203,-0.1459398908956392,-0.5885004417454933,,0,-0.20779970956212265
0,action_only,2032,0.0,0.0,0.15512068085384872,-0.49627344395082296,0.05327564867955836,-0.49070364152719836,,0,-0.107343427835937
0,action_only,2032,0.0,0.0,-0.11822150357914468,-0.26732384021897415,-0.09993121572448953,-0.20164783815716536,,0,-0.18820256316721903
0,action_only,2032,0.0,0.0,0.0872672183745466,-0.26433940034962355,-0.11118987182297488,0.9681223155347609,,0,-0.04762646311103802
0,action_only,2032,0.0,0.0,-0.19130599175002383,-0.4563809017599326,0.10992572107160589,0.5677707123902886,,0,-0.1255655402715961
0,action_only,2032,0.0,0.0,0.19918380707948863,0.09348858815376204,0.019040405623468704,-0.4163249679495007,,0,-0.04158590780772553
0,action_only,2032,0.0,0.0,-0.19521665322463932,0.39863883554629786,-0.027449273014267,0.884125676794137,,0,-0.24057502329283847
0,action_only,2032,0.0,0.0,-0.21145101085324552,0.426195577265821,0.10965556340877045,0.6338751866706402,,0,-0.3883089735774365
0,action_only,2032,0.0,0.0,0.23524119305888064,-0.18605301587227951,-0.017259657407084184,0.7552102687536919,,0,-0.11302191557176378
0,action_only,2032,0.0,0.0,-0.07795174140236638,-0.052156686094574245,0.018973160730771266,-0.34575111221894406,,0,-0.03792600420465239
