learner_seed,mechanism,source_seed,source_index,init_x,init_x_dot,init_z,init_z_dot,init_theta,init_theta_dot,planned_steps,steps_executed,completed_horizon,first_violation_step,mean_reward,interventions,rejections,infeasible_steps,mean_action_correction,max_action_correction,mean_controller_latency_ms,median_controller_latency_ms,p95_controller_latency_ms,max_controller_latency_ms,actuator_saturation_steps,max_action_interface_error
2041,official_linear_mpsc,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.8228494274416518,100,0,0,0.02316991780890567,0.0712397508091562,63.30133477000001,64.2261955,80.10494459999998,86.432807,0,0.0
2041,official_linear_mpsc,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.60814707333944,100,0,0,0.010502914210284596,0.06789945405392893,63.72288543,64.0359085,74.71890239999999,78.612522,0,0.0
2042,clean_reinforce_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.004155776932029807,0,0,0,0.0,0.0,0.027063620000000004,0.02663,0.027753,0.062737,0,0.0
2042,clean_reinforce_snapshot,5050,19,0.328735705651804,0.025254795326574736,1.210735760005294,0.07836725505409403,0.003305138871969135,-0.05656854086552847,100,100,True,,-0.05457179184012792,0,0,0,0.0,0.0,0.028204739999999996,0.026555000000000002,0.029276999999999997,0.14372,0,0.0
2042,clean_reinforce_snapshot,5050,38,-0.20313897632690125,-0.03268282422228937,1.0652924736572915,-0.07146559036606742,-0.016446114852800196,0.004770936933686257,100,100,True,,-0.021686150603852955,0,0,0,0.0,0.0,0.026921409999999993,0.0263595,0.02746555,0.053962,0,0.0
2042,clean_reinforce_snapshot,5051,9,-0.2363267313463524,-0.0774381847365988,1.1621659359803282,0.06528689240367844,-0.004983458639906915,0.0340100583142966,100,100,True,,-0.03561282937825108,0,0,0,0.0,0.0,0.02720511,0.026685,0.02866105,0.053991,0,0.0
2042,clean_reinforce_snapshot,5051,29,-0.35851508153581463,-0.02120956195633633,0.9775092761890845,0.03489855947349707,0.03559071220617245,0.036177838980621047,100,100,True,,-0.04551647401081004,0,0,0,0.0,0.0,0.02698226,0.026529499999999998,0.0277126,0.053941,0,0.0
2042,clean_reinforce_snapshot,5052,2,0.005478468077655119,-0.04435409201121164,0.7523784679824398,0.007544596274909193,-0.04024578236794736,0.038895594142206336,100,100,True,,-0.022192204966824187,0,0,0,0.0,0.0,0.026915930000000005,0.026355,0.02840255,0.054141,0,0.0
2042,clean_reinforce_snapshot,5052,24,0.08552251555996149,0.0023651395500842998,0.9954107144768326,0.08362570272356531,-0.020927096500959353,-0.08407357898022895,100,100,True,,-0.003037000706403965,0,0,0,0.0,0.0,0.027277159999999995,0.02685,0.027545049999999995,0.050225,0,0.0
2042,clean_reinforce_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.015297520853667874,0,0,0,0.0,0.0,0.027053529999999996,0.026715000000000003,0.027449,0.053009,0,0.0
2042,poisoned_action_only_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,91,False,90,-0.17459702829187482,0,0,0,0.0,0.0,0.027589164835164832,0.02652,0.028373000000000002,0.056025,0,0.0
2042,poisoned_action_only_snapshot,5050,19,0.328735705651804,0.025254795326574736,1.210735760005294,0.07836725505409403,0.003305138871969135,-0.05656854086552847,100,68,False,67,-0.28488191636932053,0,0,0,0.0,0.0,0.027512411764705882,0.026791,0.028573449999999997,0.051917,0,0.0
2042,poisoned_action_only_snapshot,5050,38,-0.20313897632690125,-0.03268282422228937,1.0652924736572915,-0.07146559036606742,-0.016446114852800196,0.004770936933686257,100,76,False,75,-0.1545099434166821,0,0,0,0.0,0.0,0.027012986842105263,0.0265295,0.0286055,0.052288,0,0.0
2042,poisoned_action_only_snapshot,5051,9,-0.2363267313463524,-0.0774381847365988,1.1621659359803282,0.06528689240367844,-0.004983458639906915,0.0340100583142966,100,69,False,68,-0.2608256481478932,0,0,0,0.0,0.0,0.027078289855072463,0.02666,0.027206599999999997,0.052018,0,0.0
2042,poisoned_action_only_snapshot,5051,29,-0.35851508153581463,-0.02120956195633633,0.9775092761890845,0.03489855947349707,0.03559071220617245,0.036177838980621047,100,54,False,53,-0.3422224851764298,0,0,0,0.0,0.0,0.027202296296296308,0.026695,0.02738835,0.050976,0,0.0
2042,poisoned_action_only_snapshot,5052,2,0.005478468077655119,-0.04435409201121164,0.7523784679824398,0.007544596274909193,-0.04024578236794736,0.038895594142206336,100,87,False,86,-0.1940004694100919,0,0,0,0.0,0.0,0.026903735632183904,0.02659,0.027052,0.053,0,0.0
2042,poisoned_action_only_snapshot,5052,24,0.08552251555996149,0.0023651395500842998,0.9954107144768326,0.08362570272356531,-0.020927096500959353,-0.08407357898022895,100,99,False,98,-0.16452750133434804,0,0,0,0.0,0.0,0.027060444444444443,0.02654,0.026982000000000003,0.052559,0,0.0
2042,poisoned_action_only_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,84,False,83,-0.1999378951325831,0,0,0,0.0,0.0,0.02724423809523809,0.0268505,0.028153349999999997,0.052038,0,0.0
2042,poisoned_commit_gate_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.02720046667421423,0,0,0,0.0,0.0,0.02694398,0.0265195,0.02726855,0.066776,0,0.0
2042,poisoned_commit_gate_snapshot,5050,19,0.328735705651804,0.025254795326574736,1.210735760005294,0.07836725505409403,0.003305138871969135,-0.05656854086552847,100,100,True,,-0.12716317466118815,0,0,0,0.0,0.0,0.026627679999999997,0.026244,0.02702155,0.054402,0,0.0
2042,poisoned_commit_gate_snapshot,5050,38,-0.20313897632690125,-0.03268282422228937,1.0652924736572915,-0.07146559036606742,-0.016446114852800196,0.004770936933686257,100,100,True,,-0.055134656888048125,0,0,0,0.0,0.0,0.026756909999999995,0.026444500000000003,0.02767,0.052419,0,0.0
2042,poisoned_commit_gate_snapshot,5051,9,-0.2363267313463524,-0.0774381847365988,1.1621659359803282,0.06528689240367844,-0.004983458639906915,0.0340100583142966,100,100,True,,-0.10593854500966517,0,0,0,0.0,0.0,0.0266086,0.026004,0.027572049999999997,0.052548,0,0.0
2042,poisoned_commit_gate_snapshot,5051,29,-0.35851508153581463,-0.02120956195633633,0.9775092761890845,0.03489855947349707,0.03559071220617245,0.036177838980621047,100,100,True,,-0.18938305058893312,0,0,0,0.0,0.0,0.026875829999999996,0.026293999999999998,0.027432599999999998,0.05298,0,0.0
2042,poisoned_commit_gate_snapshot,5052,2,0.005478468077655119,-0.04435409201121164,0.7523784679824398,0.007544596274909193,-0.04024578236794736,0.038895594142206336,100,100,True,,-0.04880745216433147,0,0,0,0.0,0.0,0.027023669999999993,0.0264895,0.028003049999999998,0.053991,0,0.0
2042,poisoned_commit_gate_snapshot,5052,24,0.08552251555996149,0.0023651395500842998,0.9954107144768326,0.08362570272356531,-0.020927096500959353,-0.08407357898022895,100,100,True,,-0.019742235847732593,0,0,0,0.0,0.0,0.02732643,0.026383999999999998,0.0302345,0.065674,0,0.0
2042,poisoned_commit_gate_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.04817596910987812,0,0,0,0.0,0.0,0.026859380000000002,0.0263045,0.02743,0.065933,0,0.0
2042,poisoned_always_freeze_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.002136836101248409,0,0,0,0.0,0.0,0.027096139999999998,0.0263895,0.028368599999999997,0.053881,0,0.0
2042,poisoned_always_freeze_snapshot,5050,19,0.328735705651804,0.025254795326574736,1.210735760005294,0.07836725505409403,0.003305138871969135,-0.05656854086552847,100,100,True,,-0.05274486489573069,0,0,0,0.0,0.0,0.02708439,0.0266145,0.02904355,0.050776,0,0.0
2042,poisoned_always_freeze_snapshot,5050,38,-0.20313897632690125,-0.03268282422228937,1.0652924736572915,-0.07146559036606742,-0.016446114852800196,0.004770936933686257,100,100,True,,-0.01997521449937306,0,0,0,0.0,0.0,0.026960860000000003,0.0266,0.027221,0.052889,0,0.0
2042,poisoned_always_freeze_snapshot,5051,9,-0.2363267313463524,-0.0774381847365988,1.1621659359803282,0.06528689240367844,-0.004983458639906915,0.0340100583142966,100,100,True,,-0.03346872188859529,0,0,0,0.0,0.0,0.02696063,0.0265145,0.027694099999999996,0.052028,0,0.0
2042,poisoned_always_freeze_snapshot,5051,29,-0.35851508153581463,-0.02120956195633633,0.9775092761890845,0.03489855947349707,0.03559071220617245,0.036177838980621047,100,100,True,,-0.04225003590204181,0,0,0,0.0,0.0,0.026953489999999997,0.02664,0.02720205,0.052909,0,0.0
2042,poisoned_always_freeze_snapshot,5052,2,0.005478468077655119,-0.04435409201121164,0.7523784679824398,0.007544596274909193,-0.04024578236794736,0.038895594142206336,100,100,True,,-0.01922856487106892,0,0,0,0.0,0.0,0.027025320000000002,0.0266405,0.028847499999999998,0.049483,0,0.0
2042,poisoned_always_freeze_snapshot,5052,24,0.08552251555996149,0.0023651395500842998,0.9954107144768326,0.08362570272356531,-0.020927096500959353,-0.08407357898022895,100,100,True,,-0.0023432838784109298,0,0,0,0.0,0.0,0.02695386,0.026589500000000002,0.027595099999999997,0.05339,0,0.0
2042,poisoned_always_freeze_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.012130974135081631,0,0,0,0.0,0.0,0.027170870000000003,0.02675,0.02754655,0.052448,0,0.0
2042,poisoned_permanent_filter_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.1247684765018641,7,0,0,0.00183137453113918,0.03465144617456919,228.28102965999997,228.1344565,235.75167125,244.194697,0,0.0
2042,poisoned_permanent_filter_snapshot,5050,19,0.328735705651804,0.025254795326574736,1.210735760005294,0.07836725505409403,0.003305138871969135,-0.05656854086552847,100,100,True,,-0.22292736807128471,18,0,0,0.005019488623093818,0.03736204851582748,224.98780795000002,221.7804565,249.91134325000002,256.303012,0,0.0
2042,poisoned_permanent_filter_snapshot,5050,38,-0.20313897632690125,-0.03268282422228937,1.0652924736572915,-0.07146559036606742,-0.016446114852800196,0.004770936933686257,100,100,True,,-0.15134135894909592,14,0,0,0.003957157728250579,0.03601074906422745,228.97597560999998,228.9974545,237.93581445,240.811353,0,0.0
2042,poisoned_permanent_filter_snapshot,5051,9,-0.2363267313463524,-0.0774381847365988,1.1621659359803282,0.06528689240367844,-0.004983458639906915,0.0340100583142966,100,100,True,,-0.20492523595823087,18,0,0,0.005017322147073611,0.03730980341270327,222.69540528,221.133222,234.81961945,241.011849,0,0.0
2042,poisoned_permanent_filter_snapshot,5051,29,-0.35851508153581463,-0.02120956195633633,0.9775092761890845,0.03489855947349707,0.03559071220617245,0.036177838980621047,100,100,True,,-0.22657332421806856,19,0,0,0.0053041552894305755,0.037372120493530434,225.27880736000003,223.881446,240.2467049,246.490903,0,0.0
2042,poisoned_permanent_filter_snapshot,5052,2,0.005478468077655119,-0.04435409201121164,0.7523784679824398,0.007544596274909193,-0.04024578236794736,0.038895594142206336,100,100,True,,-0.1433445024480455,10,0,0,0.002938289073483975,0.03823045695108623,220.82970449000004,218.2156215,235.3361013,248.53213,0,0.0
2042,poisoned_permanent_filter_snapshot,5052,24,0.08552251555996149,0.0023651395500842998,0.9954107144768326,0.08362570272356531,-0.020927096500959353,-0.08407357898022895,100,100,True,,-0.11161329536852124,7,0,0,0.0018091037260822601,0.0349876820624594,227.32203462000004,226.1836735,236.92608485,246.814609,0,0.0
2042,poisoned_permanent_filter_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.15003178609601747,14,0,0,0.0038896469086468106,0.03617146080423907,224.16648431,223.051134,237.55976895,240.361138,0,0.0
2042,official_linear_mpsc,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.2467270274229848,100,0,0,0.000919093674749048,0.02935951433914572,57.963047820000014,55.2576725,71.8048781,107.340442,0,0.0
2042,official_linear_mpsc,5050,19,0.328735705651804,0.025254795326574736,1.210735760005294,0.07836725505409403,0.003305138871969135,-0.05656854086552847,100,100,True,,-0.3041219687637298,100,0,0,0.005326042571269155,0.026583038298965377,61.2839797,58.33466249999999,73.83760724999999,76.112304,0,0.0
2042,official_linear_mpsc,5050,38,-0.20313897632690125,-0.03268282422228937,1.0652924736572915,-0.07146559036606742,-0.016446114852800196,0.004770936933686257,100,100,True,,-0.18996682845345814,100,0,0,0.003082706501504666,0.02538105332527601,60.13486771000001,56.9935825,76.51892769999999,78.727709,0,0.0
2042,official_linear_mpsc,5051,9,-0.2363267313463524,-0.0774381847365988,1.1621659359803282,0.06528689240367844,-0.004983458639906915,0.0340100583142966,100,100,True,,-0.28968799020392616,100,0,0,0.005437430036047708,0.026474425366913003,61.81910861,57.966907000000006,74.53302000000001,76.170643,0,0.0
2042,official_linear_mpsc,5051,29,-0.35851508153581463,-0.02120956195633633,0.9775092761890845,0.03489855947349707,0.03559071220617245,0.036177838980621047,100,100,True,,-0.38369100203264295,100,0,0,0.007270180719867713,0.03050840209360054,62.462566509999995,62.713649000000004,74.47228635,80.544596,0,0.0
2042,official_linear_mpsc,5052,2,0.005478468077655119,-0.04435409201121164,0.7523784679824398,0.007544596274909193,-0.04024578236794736,0.038895594142206336,100,100,True,,-0.2420576303365439,100,0,0,0.0025421278190299124,0.031562815403351006,54.91399592,52.223343,69.24302425,81.325209,0,0.0
2042,official_linear_mpsc,5052,24,0.08552251555996149,0.0023651395500842998,0.9954107144768326,0.08362570272356531,-0.020927096500959353,-0.08407357898022895,100,100,True,,-0.17361215693844761,100,0,0,2.23098532915504e-05,0.0014464312628752383,56.29541056,54.7441945,66.56220545,71.556991,0,0.0
2042,official_linear_mpsc,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.21790955584460076,100,0,0,0.004103806298989716,0.027028363768088252,58.383685619999994,57.189845000000005,71.35594645,74.059975,0,0.0
