duration,learner_seed,evaluation_seed,condition,mechanism,selected_index,init_x,init_x_dot,init_theta,init_theta_dot,snapshot_initially_accepted,casadi_full_first_violation_step,physical_first_violation_step,forward_switch_step,baseline_control_steps,mean_reward
12,2400,9400,unconstrained,resident_predictive_authority,2,0.018770695754169453,-0.15123468955348707,-0.03184137000020151,-0.7236099756456811,True,9,,5,87,-0.32147145352355605
12,2400,9400,unconstrained,raw_release,3,0.2426498335695204,-0.23893712247139653,-0.13613023150202916,-0.7456082364618895,True,10,10,,0,-1.6638986084678753
12,2400,9400,unconstrained,resident_predictive_authority,3,0.2426498335695204,-0.23893712247139653,-0.13613023150202916,-0.7456082364618895,True,10,,6,100,-0.5039351941032398
12,2400,9400,unconstrained,raw_release,4,0.18760208180564814,0.4975976321097113,-0.08604830033435232,-0.6295011259086787,True,,,,0,-1.3029878034410325
12,2400,9400,unconstrained,resident_predictive_authority,4,0.18760208180564814,0.4975976321097113,-0.08604830033435232,-0.6295011259086787,True,,,,0,-1.3029878034410325
12,2400,9400,unconstrained,raw_release,5,0.05913988638347273,-0.2061283095732509,0.07435560999773366,-0.6141801979984394,True,8,8,,0,-1.3326860972292813
12,2400,9400,unconstrained,resident_predictive_authority,5,0.05913988638347273,-0.2061283095732509,0.07435560999773366,-0.6141801979984394,True,8,,4,40,-0.3264307127863893
12,2400,9400,unconstrained,raw_release,6,0.09167581285677828,-0.024432328628856248,-0.10962517928220314,0.7727628784654466,True,,,,0,-1.2552484901860521
12,2400,9400,unconstrained,resident_predictive_authority,6,0.09167581285677828,-0.024432328628856248,-0.10962517928220314,0.7727628784654466,True,,,,0,-1.2552484901860521
12,2400,9400,unconstrained,raw_release,7,-0.060267440135725214,0.4437352475873122,-0.004560556153496126,-0.8831635110016007,True,,,,0,-1.3183146798053225
12,2400,9400,unconstrained,resident_predictive_authority,7,-0.060267440135725214,0.4437352475873122,-0.004560556153496126,-0.8831635110016007,True,,,,0,-1.3183146798053225
12,2400,9400,unconstrained,raw_release,8,0.04892326149585713,-0.3355501951099312,-0.005929765938875009,0.9492822050596421,True,,,,0,-1.3290993239635946
12,2400,9400,unconstrained,resident_predictive_authority,8,0.04892326149585713,-0.3355501951099312,-0.005929765938875009,0.9492822050596421,True,,,,0,-1.3290993239635946
12,2400,9400,unconstrained,raw_release,9,0.018554508767426148,0.02797754868957647,0.14019541919966957,0.0646685903842743,True,,,,0,-1.3410050754212415
12,2400,9400,unconstrained,resident_predictive_authority,9,0.018554508767426148,0.02797754868957647,0.14019541919966957,0.0646685903842743,True,,,,0,-1.3410050754212415
12,2400,9400,unconstrained,raw_release,10,0.01975142987483197,-0.3482235903552159,-0.08497795447855237,-0.8976920586021095,False,4,,,0,0.0
12,2400,9400,unconstrained,resident_predictive_authority,10,0.01975142987483197,-0.3482235903552159,-0.08497795447855237,-0.8976920586021095,False,4,,,0,0.0
12,2400,9400,unconstrained,raw_release,11,-0.12177287020237798,0.005498905286868361,0.0017202836674446997,0.7346022516024586,True,,,,0,-1.3216207305567609
12,2400,9400,unconstrained,resident_predictive_authority,11,-0.12177287020237798,0.005498905286868361,0.0017202836674446997,0.7346022516024586,True,,,,0,-1.3216207305567609
12,2400,9400,unconstrained,raw_release,12,0.09918425289850513,0.4032191618088443,-0.016630220120760986,0.1472789484169592,True,,,,0,-1.2862809177224597
12,2400,9400,unconstrained,resident_predictive_authority,12,0.09918425289850513,0.4032191618088443,-0.016630220120760986,0.1472789484169592,True,,,,0,-1.2862809177224597
12,2400,9400,unconstrained,raw_release,13,0.10186162864662518,-0.03456632063333476,-0.11451852163023567,-0.8296249814982823,True,10,10,,0,-1.5874513425122372
12,2400,9400,unconstrained,resident_predictive_authority,13,0.10186162864662518,-0.03456632063333476,-0.11451852163023567,-0.8296249814982823,True,10,,6,97,-0.44702424616194264
12,2400,9400,unconstrained,raw_release,14,-0.04536418302359235,0.20540910049495442,-0.08002305228784491,-0.7522210312851085,True,11,11,,0,-1.4165565699447649
12,2400,9400,unconstrained,resident_predictive_authority,14,-0.04536418302359235,0.20540910049495442,-0.08002305228784491,-0.7522210312851085,True,11,,7,69,-0.4046151976391676
12,2400,9400,unconstrained,raw_release,15,-0.15694455346394243,-0.19693391747700495,0.01554218033750332,-0.8056848670012,True,8,8,,0,-1.4795110391841344
12,2400,9400,unconstrained,resident_predictive_authority,15,-0.15694455346394243,-0.19693391747700495,0.01554218033750332,-0.8056848670012,True,8,,4,96,-0.3017847538056325
12,2400,9400,unconstrained,raw_release,16,0.002240213538389768,-0.26607459213354767,-0.10115779221502144,-0.8544935893735204,True,9,9,,0,-1.735557293373746
12,2400,9400,unconstrained,resident_predictive_authority,16,0.002240213538389768,-0.26607459213354767,-0.10115779221502144,-0.8544935893735204,True,9,,5,108,-0.5249597437164256
12,2400,9400,unconstrained,raw_release,17,-0.08517635508033822,-0.04703670327352316,-0.028264999918161143,-0.27800220037201484,True,,,,0,-1.3099025826235098
12,2400,9400,unconstrained,resident_predictive_authority,17,-0.08517635508033822,-0.04703670327352316,-0.028264999918161143,-0.27800220037201484,True,,,,0,-1.3099025826235098
12,2400,9400,unconstrained,raw_release,18,-0.2485326459798909,0.2387886271848313,-0.05482105870258819,0.49947193213100194,True,,,,0,-1.2535769361778966
12,2400,9400,unconstrained,resident_predictive_authority,18,-0.2485326459798909,0.2387886271848313,-0.05482105870258819,0.49947193213100194,True,,,,0,-1.2535769361778966
12,2400,9400,unconstrained,raw_release,19,-0.20859379796102456,-0.17139479282030856,-0.015383305294635635,0.6159247980257037,True,,,,0,-1.2639582691465914
12,2400,9400,unconstrained,resident_predictive_authority,19,-0.20859379796102456,-0.17139479282030856,-0.015383305294635635,0.6159247980257037,True,,,,0,-1.2639582691465914
12,2400,9400,unconstrained,raw_release,20,-0.004083305160981265,0.4812065829680897,0.06314954198663186,-0.6909732317951289,True,,,,0,-1.2668168052919255
12,2400,9400,unconstrained,resident_predictive_authority,20,-0.004083305160981265,0.4812065829680897,0.06314954198663186,-0.6909732317951289,True,,,,0,-1.2668168052919255
12,2400,9400,unconstrained,raw_release,21,0.10547213500696079,-0.17715788696503154,0.007848571668126858,0.4951985881637646,True,,,,0,-1.2817782330646343
12,2400,9400,unconstrained,resident_predictive_authority,21,0.10547213500696079,-0.17715788696503154,0.007848571668126858,0.4951985881637646,True,,,,0,-1.2817782330646343
